Order ID,Order Date,Ship Date,Catomer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit,,concat for Query,,,,,,,,,,,,,,,,,,,,,,
US-2011-164469,6/25/2011,6/27/2011,Kavya Singh,United States,Salem,Oregon,Binders,Classic Lever Arch File,71.63,11,17.91,,"('US-2011-164469', '2011-06-25', '2011-06-27', 'Kavya Singh', 'United States', 'Salem', 'Oregon', 'Binders', 'Classic Lever Arch File', 71.63, 11, 17.91),",,,,,,,,,,,,,,,,,,,,,,
US-2011-164469,6/25/2011,6/27/2011,James Das,United States,Salem,Oregon,Furnishings,Premium Desk Lamp,9.33,1,0.82,,"('US-2011-164469', '2011-06-25', '2011-06-27', 'James Das', 'United States', 'Salem', 'Oregon', 'Furnishings', 'Premium Desk Lamp', 9.33, 1, 0.82),",,,,,,,,,,,,,,,,,,,,,,
US-2011-107818,9/8/2011,9/14/2011,David Kulkarni,United States,Pasco,Washington,Fasteners,Premium Thumb Tacks,5.88,2,2.65,,"('US-2011-107818', '2011-09-08', '2011-09-14', 'David Kulkarni', 'United States', 'Pasco', 'Washington', 'Fasteners', 'Premium Thumb Tacks', 5.88, 2, 2.65),",,,,,,,,,,,,,,,,,,,,,,
US-2011-107818,9/8/2011,9/14/2011,Vivaan Smith,United States,Pasco,Washington,Art,Smart Acrylic Paint Set,975.92,5,121.99,,"('US-2011-107818', '2011-09-08', '2011-09-14', 'Vivaan Smith', 'United States', 'Pasco', 'Washington', 'Art', 'Smart Acrylic Paint Set', 975.92, 5, 121.99),",,,,,,,,,,,,,,,,,,,,,,
US-2011-107818,9/8/2011,9/14/2011,Rahul Shah,United States,Pasco,Washington,Appliances,Slim Electric Kettle,303.84,8,91.15,,"('US-2011-107818', '2011-09-08', '2011-09-14', 'Rahul Shah', 'United States', 'Pasco', 'Washington', 'Appliances', 'Slim Electric Kettle', 303.84, 8, 91.15),",,,,,,,,,,,,,,,,,,,,,,
US-2011-107818,9/8/2011,9/14/2011,Riya Mehta,United States,Pasco,Washington,Supplies,Wireless Calculator,485.88,6,19.44,,"('US-2011-107818', '2011-09-08', '2011-09-14', 'Riya Mehta', 'United States', 'Pasco', 'Washington', 'Supplies', 'Wireless Calculator', 485.88, 6, 19.44),",,,,,,,,,,,,,,,,,,,,,,
US-2011-113320,12/12/2011,12/15/2011,Sophia Sharma,United States,Oakland,California,Binders,Wireless Clip Binder,12.54,3,4.51,,"('US-2011-113320', '2011-12-12', '2011-12-15', 'Sophia Sharma', 'United States', 'Oakland', 'California', 'Binders', 'Wireless Clip Binder', 12.54, 3, 4.51),",,,,,,,,,,,,,,,,,,,,,,
US-2011-113320,12/12/2011,12/15/2011,Rahul Gupta,United States,Oakland,California,Bookcases,Steel 5-Shelf Bookcase,8.94,3,0.63,,"('US-2011-113320', '2011-12-12', '2011-12-15', 'Rahul Gupta', 'United States', 'Oakland', 'California', 'Bookcases', 'Steel 5-Shelf Bookcase', 8.94, 3, 0.63),",,,,,,,,,,,,,,,,,,,,,,
US-2011-113320,12/12/2011,12/15/2011,Olivia Davis,United States,Oakland,California,Envelopes,Ergonomic Document Envelope,9.24,3,4.44,,"('US-2011-113320', '2011-12-12', '2011-12-15', 'Olivia Davis', 'United States', 'Oakland', 'California', 'Envelopes', 'Ergonomic Document Envelope', 9.24, 3, 4.44),",,,,,,,,,,,,,,,,,,,,,,
US-2012-137526,1/13/2012,1/17/2012,Daniel Smith,United States,Los Angeles,California,Chairs,Premium Gaming Chair,70.01,3,24.5,,"('US-2012-137526', '2012-01-13', '2012-01-17', 'Daniel Smith', 'United States', 'Los Angeles', 'California', 'Chairs', 'Premium Gaming Chair', 70.01, 3, 24.50),",,,,,,,,,,,,,,,,,,,,,,
US-2012-137526,1/13/2012,1/17/2012,Neha Johnson,United States,Los Angeles,California,Paper,Deluxe Graph Paper,77.6,4,38.02,,"('US-2012-137526', '2012-01-13', '2012-01-17', 'Neha Johnson', 'United States', 'Los Angeles', 'California', 'Paper', 'Deluxe Graph Paper', 77.60, 4, 38.02),",,,,,,,,,,,,,,,,,,,,,,
US-2012-137526,1/13/2012,1/17/2012,Isha Patel,United States,Los Angeles,California,Bookcases,Deluxe Corner Bookcase,464.85,9,92.97,,"('US-2012-137526', '2012-01-13', '2012-01-17', 'Isha Patel', 'United States', 'Los Angeles', 'California', 'Bookcases', 'Deluxe Corner Bookcase', 464.85, 9, 92.97),",,,,,,,,,,,,,,,,,,,,,,
US-2014-122490,11/14/2014,11/19/2014,Priya Gupta,United States,Seattle,Washington,Copiers,Professional Laser Copier,2404.7,6,150.29,,"('US-2014-122490', '2014-11-14', '2014-11-19', 'Priya Gupta', 'United States', 'Seattle', 'Washington', 'Copiers', 'Professional Laser Copier', 2404.70, 6, 150.29),",,,,,,,,,,,,,,,,,,,,,,
US-2014-122490,11/14/2014,11/19/2014,Aarav Khan,United States,Seattle,Washington,Binders,Smart Presentation Binder,563.02,11,190.02,,"('US-2014-122490', '2014-11-14', '2014-11-19', 'Aarav Khan', 'United States', 'Seattle', 'Washington', 'Binders', 'Smart Presentation Binder', 563.02, 11, 190.02),",,,,,,,,,,,,,,,,,,,,,,
US-2014-122490,11/14/2014,11/19/2014,Aisha Das,United States,Seattle,Washington,Supplies,Budget Marker Set,344.91,3,10.35,,"('US-2014-122490', '2014-11-14', '2014-11-19', 'Aisha Das', 'United States', 'Seattle', 'Washington', 'Supplies', 'Budget Marker Set', 344.91, 3, 10.35),",,,,,,,,,,,,,,,,,,,,,,
US-2014-122490,11/14/2014,11/19/2014,Sai Khan,United States,Seattle,Washington,Binders,Budget Lever Arch File,8.64,3,4.23,,"('US-2014-122490', '2014-11-14', '2014-11-19', 'Sai Khan', 'United States', 'Seattle', 'Washington', 'Binders', 'Budget Lever Arch File', 8.64, 3, 4.23),",,,,,,,,,,,,,,,,,,,,,,
US-2014-104080,3/9/2014,3/16/2014,Kavya Shah,United States,Anaheim,California,Paper,Classic Graph Paper,171.2,5,64.2,,"('US-2014-104080', '2014-03-09', '2014-03-16', 'Kavya Shah', 'United States', 'Anaheim', 'California', 'Paper', 'Classic Graph Paper', 171.20, 5, 64.20),",,,,,,,,,,,,,,,,,,,,,,
US-2014-104080,3/9/2014,3/16/2014,Sai Smith,United States,Anaheim,California,Machines,Professional Laminator,3.36,2,0.87,,"('US-2014-104080', '2014-03-09', '2014-03-16', 'Sai Smith', 'United States', 'Anaheim', 'California', 'Machines', 'Professional Laminator', 3.36, 2, 0.87),",,,,,,,,,,,,,,,,,,,,,,
US-2013-135776,12/24/2013,12/31/2013,Krishna Gupta,United States,Seattle,Washington,Copiers,Multi-Purpose Compact Copier,8.82,3,2.56,,"('US-2013-135776', '2013-12-24', '2013-12-31', 'Krishna Gupta', 'United States', 'Seattle', 'Washington', 'Copiers', 'Multi-Purpose Compact Copier', 8.82, 3, 2.56),",,,,,,,,,,,,,,,,,,,,,,
US-2013-135776,12/24/2013,12/31/2013,Pooja Davis,United States,Seattle,Washington,Machines,Executive Binding Machine,37.94,2,18.21,,"('US-2013-135776', '2013-12-24', '2013-12-31', 'Pooja Davis', 'United States', 'Seattle', 'Washington', 'Machines', 'Executive Binding Machine', 37.94, 2, 18.21),",,,,,,,,,,,,,,,,,,,,,,
US-2013-135776,12/24/2013,12/31/2013,Priya Nair,United States,Seattle,Washington,Binders,Slim Lever Arch File,4.2,2,1.18,,"('US-2013-135776', '2013-12-24', '2013-12-31', 'Priya Nair', 'United States', 'Seattle', 'Washington', 'Binders', 'Slim Lever Arch File', 4.20, 2, 1.18),",,,,,,,,,,,,,,,,,,,,,,
US-2013-135776,12/24/2013,12/31/2013,Riya Brown,United States,Seattle,Washington,Supplies,Adjustable Marker Set,227.28,2,2.27,,"('US-2013-135776', '2013-12-24', '2013-12-31', 'Riya Brown', 'United States', 'Seattle', 'Washington', 'Supplies', 'Adjustable Marker Set', 227.28, 2, 2.27),",,,,,,,,,,,,,,,,,,,,,,
US-2013-135776,12/24/2013,12/31/2013,Kavya Shah,United States,Seattle,Washington,Furnishings,Modern Curtain Set,47.9,1,22.99,,"('US-2013-135776', '2013-12-24', '2013-12-31', 'Kavya Shah', 'United States', 'Seattle', 'Washington', 'Furnishings', 'Modern Curtain Set', 47.90, 1, 22.99),",,,,,,,,,,,,,,,,,,,,,,
US-2013-135776,12/24/2013,12/31/2013,Krishna Gupta,United States,Seattle,Washington,Phones,Luxury Phone Case,61.96,2,30.36,,"('US-2013-135776', '2013-12-24', '2013-12-31', 'Krishna Gupta', 'United States', 'Seattle', 'Washington', 'Phones', 'Luxury Phone Case', 61.96, 2, 30.36),",,,,,,,,,,,,,,,,,,,,,,
US-2013-135776,12/24/2013,12/31/2013,Sophia Sharma,United States,Seattle,Washington,Phones,Wireless Headset,1117.92,4,55.9,,"('US-2013-135776', '2013-12-24', '2013-12-31', 'Sophia Sharma', 'United States', 'Seattle', 'Washington', 'Phones', 'Wireless Headset', 1117.92, 4, 55.90),",,,,,,,,,,,,,,,,,,,,,,
US-2013-130484,8/23/2013,8/28/2013,Vihaan Gupta,United States,Gresham,Oregon,Tables,Wooden Meeting Table,26.35,8,-18.45,,"('US-2013-130484', '2013-08-23', '2013-08-28', 'Vihaan Gupta', 'United States', 'Gresham', 'Oregon', 'Tables', 'Wooden Meeting Table', 26.35, 8, -18.45),",,,,,,,,,,,,,,,,,,,,,,
US-2014-120936,12/18/2014,12/22/2014,Neha Roy,United States,Anaheim,California,Appliances,Deluxe Electric Kettle,481.32,4,125.14,,"('US-2014-120936', '2014-12-18', '2014-12-22', 'Neha Roy', 'United States', 'Anaheim', 'California', 'Appliances', 'Deluxe Electric Kettle', 481.32, 4, 125.14),",,,,,,,,,,,,,,,,,,,,,,
US-2014-120936,12/18/2014,12/22/2014,Kavya Davis,United States,Anaheim,California,Envelopes,Classic Mailing Envelope,13.98,1,3.63,,"('US-2014-120936', '2014-12-18', '2014-12-22', 'Kavya Davis', 'United States', 'Anaheim', 'California', 'Envelopes', 'Classic Mailing Envelope', 13.98, 1, 3.63),",,,,,,,,,,,,,,,,,,,,,,
US-2012-161830,9/24/2012,9/26/2012,John Kulkarni,United States,Seattle,Washington,Accessories,Eco Desk Organizer,35.96,2,10.43,,"('US-2012-161830', '2012-09-24', '2012-09-26', 'John Kulkarni', 'United States', 'Seattle', 'Washington', 'Accessories', 'Eco Desk Organizer', 35.96, 2, 10.43),",,,,,,,,,,,,,,,,,,,,,,
US-2012-161830,9/24/2012,9/26/2012,Pooja Brown,United States,Seattle,Washington,Binders,Portable Lever Arch File,14.95,3,5.42,,"('US-2012-161830', '2012-09-24', '2012-09-26', 'Pooja Brown', 'United States', 'Seattle', 'Washington', 'Binders', 'Portable Lever Arch File', 14.95, 3, 5.42),",,,,,,,,,,,,,,,,,,,,,,
US-2014-143651,3/26/2014,3/31/2014,Sneha Kulkarni,United States,Seattle,Washington,Phones,Compact Phone Case,23.1,2,6.93,,"('US-2014-143651', '2014-03-26', '2014-03-31', 'Sneha Kulkarni', 'United States', 'Seattle', 'Washington', 'Phones', 'Compact Phone Case', 23.10, 2, 6.93),",,,,,,,,,,,,,,,,,,,,,,
US-2012-106978,9/28/2012,10/4/2012,Riya Khan,United States,Aurora,Colorado,Fasteners,Deluxe Push Pins,12.54,1,4.23,,"('US-2012-106978', '2012-09-28', '2012-10-04', 'Riya Khan', 'United States', 'Aurora', 'Colorado', 'Fasteners', 'Deluxe Push Pins', 12.54, 1, 4.23),",,,,,,,,,,,,,,,,,,,,,,
US-2012-106978,9/28/2012,10/4/2012,Aditya Reddy,United States,Aurora,Colorado,Appliances,Steel Toaster,1.08,2,-0.79,,"('US-2012-106978', '2012-09-28', '2012-10-04', 'Aditya Reddy', 'United States', 'Aurora', 'Colorado', 'Appliances', 'Steel Toaster', 1.08, 2, -0.79),",,,,,,,,,,,,,,,,,,,,,,
US-2012-106978,9/28/2012,10/4/2012,Ananya Joshi,United States,Aurora,Colorado,Copiers,Classic Compact Copier,4.51,3,0.85,,"('US-2012-106978', '2012-09-28', '2012-10-04', 'Ananya Joshi', 'United States', 'Aurora', 'Colorado', 'Copiers', 'Classic Compact Copier', 4.51, 3, 0.85),",,,,,,,,,,,,,,,,,,,,,,
US-2012-155124,3/15/2012,3/21/2012,James Nair,United States,Lehi,Utah,Fasteners,Steel Push Pins,16.78,3,1.68,,"('US-2012-155124', '2012-03-15', '2012-03-21', 'James Nair', 'United States', 'Lehi', 'Utah', 'Fasteners', 'Steel Push Pins', 16.78, 3, 1.68),",,,,,,,,,,,,,,,,,,,,,,
US-2011-157147,1/14/2011,1/19/2011,Emma Nair,United States,San Francisco,California,Accessories,Heavy-Duty Pen Holder,1325.85,5,238.65,,"('US-2011-157147', '2011-01-14', '2011-01-19', 'Emma Nair', 'United States', 'San Francisco', 'California', 'Accessories', 'Heavy-Duty Pen Holder', 1325.85, 5, 238.65),",,,,,,,,,,,,,,,,,,,,,,
US-2011-157147,1/14/2011,1/19/2011,Rahul Reddy,United States,San Francisco,California,Copiers,Slim Compact Copier,334,3,3.93,,"('US-2011-157147', '2011-01-14', '2011-01-19', 'Rahul Reddy', 'United States', 'San Francisco', 'California', 'Copiers', 'Slim Compact Copier', 334.00, 3, 3.93),",,,,,,,,,,,,,,,,,,,,,,
US-2011-157147,1/14/2011,1/19/2011,Ananya Shah,United States,San Francisco,California,Furnishings,Modern Curtain Set,19.9,5,6.57,,"('US-2011-157147', '2011-01-14', '2011-01-19', 'Ananya Shah', 'United States', 'San Francisco', 'California', 'Furnishings', 'Modern Curtain Set', 19.90, 5, 6.57),",,,,,,,,,,,,,,,,,,,,,,
US-2013-151372,9/6/2013,9/7/2013,David Patel,United States,Redondo Beach,California,Appliances,Modern Mini Fridge,96.08,2,46.12,,"('US-2013-151372', '2013-09-06', '2013-09-07', 'David Patel', 'United States', 'Redondo Beach', 'California', 'Appliances', 'Modern Mini Fridge', 96.08, 2, 46.12),",,,,,,,,,,,,,,,,,,,,,,
US-2013-151372,9/6/2013,9/7/2013,Neha Johnson,United States,Redondo Beach,California,Art,Compact Sketch Pad,11.68,2,3.94,,"('US-2013-151372', '2013-09-06', '2013-09-07', 'Neha Johnson', 'United States', 'Redondo Beach', 'California', 'Art', 'Compact Sketch Pad', 11.68, 2, 3.94),",,,,,,,,,,,,,,,,,,,,,,
US-2013-151372,9/6/2013,9/7/2013,Riya Kulkarni,United States,Redondo Beach,California,Art,Wooden Poster,4.36,2,1.79,,"('US-2013-151372', '2013-09-06', '2013-09-07', 'Riya Kulkarni', 'United States', 'Redondo Beach', 'California', 'Art', 'Wooden Poster', 4.36, 2, 1.79),",,,,,,,,,,,,,,,,,,,,,,
US-2011-102085,10/4/2011,10/9/2011,James Nair,United States,Seattle,Washington,Binders,Luxury Clip Binder,29.24,4,13.74,,"('US-2011-102085', '2011-10-04', '2011-10-09', 'James Nair', 'United States', 'Seattle', 'Washington', 'Binders', 'Luxury Clip Binder', 29.24, 4, 13.74),",,,,,,,,,,,,,,,,,,,,,,
US-2014-107125,11/28/2014,12/3/2014,Michael Sharma,United States,Los Angeles,California,Bookcases,Slim Wood Bookcase,117.49,7,41.12,,"('US-2014-107125', '2014-11-28', '2014-12-03', 'Michael Sharma', 'United States', 'Los Angeles', 'California', 'Bookcases', 'Slim Wood Bookcase', 117.49, 7, 41.12),",,,,,,,,,,,,,,,,,,,,,,
US-2014-107125,11/28/2014,12/3/2014,Meera Das,United States,Los Angeles,California,Accessories,Professional Mouse Pad,18.84,3,6.03,,"('US-2014-107125', '2014-11-28', '2014-12-03', 'Meera Das', 'United States', 'Los Angeles', 'California', 'Accessories', 'Professional Mouse Pad', 18.84, 3, 6.03),",,,,,,,,,,,,,,,,,,,,,,
US-2014-117926,12/9/2014,12/13/2014,Riya Sharma,United States,San Francisco,California,Chairs,Deluxe Office Chair,69.48,1,20.84,,"('US-2014-117926', '2014-12-09', '2014-12-13', 'Riya Sharma', 'United States', 'San Francisco', 'California', 'Chairs', 'Deluxe Office Chair', 69.48, 1, 20.84),",,,,,,,,,,,,,,,,,,,,,,
US-2011-160262,6/9/2011,6/13/2011,Ananya Joshi,United States,North Las Vegas,Nevada,Tables,Modern Side Table,18.06,7,4.7,,"('US-2011-160262', '2011-06-09', '2011-06-13', 'Ananya Joshi', 'United States', 'North Las Vegas', 'Nevada', 'Tables', 'Modern Side Table', 18.06, 7, 4.70),",,,,,,,,,,,,,,,,,,,,,,
US-2011-160262,6/9/2011,6/13/2011,James Nair,United States,North Las Vegas,Nevada,Machines,Steel Label Maker,79.14,3,36.4,,"('US-2011-160262', '2011-06-09', '2011-06-13', 'James Nair', 'United States', 'North Las Vegas', 'Nevada', 'Machines', 'Steel Label Maker', 79.14, 3, 36.40),",,,,,,,,,,,,,,,,,,,,,,
US-2011-160262,6/9/2011,6/13/2011,Kavya Smith,United States,North Las Vegas,Nevada,Machines,Premium Label Maker,37.4,2,14.21,,"('US-2011-160262', '2011-06-09', '2011-06-13', 'Kavya Smith', 'United States', 'North Las Vegas', 'Nevada', 'Machines', 'Premium Label Maker', 37.40, 2, 14.21),",,,,,,,,,,,,,,,,,,,,,,
US-2013-166226,11/19/2013,11/23/2013,Kavya Das,United States,Los Angeles,California,Tables,Budget Coffee Table,61.19,1,6.12,,"('US-2013-166226', '2013-11-19', '2013-11-23', 'Kavya Das', 'United States', 'Los Angeles', 'California', 'Tables', 'Budget Coffee Table', 61.19, 1, 6.12),",,,,,,,,,,,,,,,,,,,,,,
US-2013-166226,11/19/2013,11/23/2013,Emma Davis,United States,Los Angeles,California,Fasteners,Adjustable Push Pins,67.84,1,18.32,,"('US-2013-166226', '2013-11-19', '2013-11-23', 'Emma Davis', 'United States', 'Los Angeles', 'California', 'Fasteners', 'Adjustable Push Pins', 67.84, 1, 18.32),",,,,,,,,,,,,,,,,,,,,,,
US-2011-156587,3/7/2011,3/8/2011,Riya Khan,United States,Seattle,Washington,Supplies,Modern Scissors,48.71,1,5.48,,"('US-2011-156587', '2011-03-07', '2011-03-08', 'Riya Khan', 'United States', 'Seattle', 'Washington', 'Supplies', 'Modern Scissors', 48.71, 1, 5.48),",,,,,,,,,,,,,,,,,,,,,,
US-2011-156587,3/7/2011,3/8/2011,Kavya Shah,United States,Seattle,Washington,Furnishings,Smart Curtain Set,17.94,3,4.66,,"('US-2011-156587', '2011-03-07', '2011-03-08', 'Kavya Shah', 'United States', 'Seattle', 'Washington', 'Furnishings', 'Smart Curtain Set', 17.94, 3, 4.66),",,,,,,,,,,,,,,,,,,,,,,
US-2011-156587,3/7/2011,3/8/2011,Neha Brown,United States,Seattle,Washington,Binders,Premium Portfolio Binder,242.94,3,4.86,,"('US-2011-156587', '2011-03-07', '2011-03-08', 'Neha Brown', 'United States', 'Seattle', 'Washington', 'Binders', 'Premium Portfolio Binder', 242.94, 3, 4.86),",,,,,,,,,,,,,,,,,,,,,,
US-2013-164896,11/8/2013,11/13/2013,Rahul Gupta,United States,Oceanside,California,Tables,Deluxe Office Table,12.9,2,6.32,,"('US-2013-164896', '2013-11-08', '2013-11-13', 'Rahul Gupta', 'United States', 'Oceanside', 'California', 'Tables', 'Deluxe Office Table', 12.90, 2, 6.32),",,,,,,,,,,,,,,,,,,,,,,
US-2011-160066,11/16/2011,11/22/2011,David Brown,United States,Huntington Beach,California,Fasteners,Ergonomic Thumb Tacks,5.22,2,2.4,,"('US-2011-160066', '2011-11-16', '2011-11-22', 'David Brown', 'United States', 'Huntington Beach', 'California', 'Fasteners', 'Ergonomic Thumb Tacks', 5.22, 2, 2.40),",,,,,,,,,,,,,,,,,,,,,,
US-2013-109925,11/7/2013,11/11/2013,Kavya Das,United States,San Diego,California,Storage,Eco Plastic Crate,84.84,3,22.91,,"('US-2013-109925', '2013-11-07', '2013-11-11', 'Kavya Das', 'United States', 'San Diego', 'California', 'Storage', 'Eco Plastic Crate', 84.84, 3, 22.91),",,,,,,,,,,,,,,,,,,,,,,
US-2013-149279,4/25/2013,4/29/2013,Riya Brown,United States,Colorado Springs,Colorado,Fasteners,Heavy-Duty Staples,15.55,3,5.44,,"('US-2013-149279', '2013-04-25', '2013-04-29', 'Riya Brown', 'United States', 'Colorado Springs', 'Colorado', 'Fasteners', 'Heavy-Duty Staples', 15.55, 3, 5.44),",,,,,,,,,,,,,,,,,,,,,,
US-2013-149279,4/25/2013,4/29/2013,Kavya Singh,United States,Colorado Springs,Colorado,Binders,Wooden Clip Binder,1325.76,6,149.15,,"('US-2013-149279', '2013-04-25', '2013-04-29', 'Kavya Singh', 'United States', 'Colorado Springs', 'Colorado', 'Binders', 'Wooden Clip Binder', 1325.76, 6, 149.15),",,,,,,,,,,,,,,,,,,,,,,
US-2013-149279,4/25/2013,4/29/2013,David Davis,United States,Colorado Springs,Colorado,Accessories,Luxury Pen Holder,3.11,2,-2.18,,"('US-2013-149279', '2013-04-25', '2013-04-29', 'David Davis', 'United States', 'Colorado Springs', 'Colorado', 'Accessories', 'Luxury Pen Holder', 3.11, 2, -2.18),",,,,,,,,,,,,,,,,,,,,,,
US-2014-107321,9/1/2014,9/5/2014,Pooja Shah,United States,San Francisco,California,Fasteners,Wooden Rubber Bands,6.67,3,2.17,,"('US-2014-107321', '2014-09-01', '2014-09-05', 'Pooja Shah', 'United States', 'San Francisco', 'California', 'Fasteners', 'Wooden Rubber Bands', 6.67, 3, 2.17),",,,,,,,,,,,,,,,,,,,,,,
US-2014-107321,9/1/2014,9/5/2014,Olivia Deshmukh,United States,San Francisco,California,Supplies,Professional Tape Roll,689.41,4,77.56,,"('US-2014-107321', '2014-09-01', '2014-09-05', 'Olivia Deshmukh', 'United States', 'San Francisco', 'California', 'Supplies', 'Professional Tape Roll', 689.41, 4, 77.56),",,,,,,,,,,,,,,,,,,,,,,
US-2013-129238,1/31/2013,2/4/2013,Meera Smith,United States,Los Angeles,California,Chairs,Slim Gaming Chair,109.59,1,8.22,,"('US-2013-129238', '2013-01-31', '2013-02-04', 'Meera Smith', 'United States', 'Los Angeles', 'California', 'Chairs', 'Slim Gaming Chair', 109.59, 1, 8.22),",,,,,,,,,,,,,,,,,,,,,,
US-2013-129238,1/31/2013,2/4/2013,Pooja Shah,United States,Los Angeles,California,Binders,Budget Clip Binder,56.7,5,27.78,,"('US-2013-129238', '2013-01-31', '2013-02-04', 'Pooja Shah', 'United States', 'Los Angeles', 'California', 'Binders', 'Budget Clip Binder', 56.70, 5, 27.78),",,,,,,,,,,,,,,,,,,,,,,
US-2014-159688,5/8/2014,5/13/2014,David Patel,United States,Los Angeles,California,Chairs,Wireless Gaming Chair,79.99,1,28.8,,"('US-2014-159688', '2014-05-08', '2014-05-13', 'David Patel', 'United States', 'Los Angeles', 'California', 'Chairs', 'Wireless Gaming Chair', 79.99, 1, 28.80),",,,,,,,,,,,,,,,,,,,,,,
US-2013-155033,10/8/2013,10/13/2013,Rahul Davis,United States,Los Angeles,California,Machines,Premium Label Maker,10.56,2,5.07,,"('US-2013-155033', '2013-10-08', '2013-10-13', 'Rahul Davis', 'United States', 'Los Angeles', 'California', 'Machines', 'Premium Label Maker', 10.56, 2, 5.07),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-139647,5/12/2014,5/14/2014,Pooja Brown,United States,Phoenix,Arizona,Binders,Wireless Document Folder,209.98,7,-356.96,,"('CA-2014-139647', '2014-05-12', '2014-05-14', 'Pooja Brown', 'United States', 'Phoenix', 'Arizona', 'Binders', 'Wireless Document Folder', 209.98, 7, -356.96),",,,,,,,,,,,,,,,,,,,,,,
US-2011-127558,11/15/2011,11/18/2011,Riya Nair,United States,Los Angeles,California,Accessories,Budget Desk Organizer,10.11,3,3.24,,"('US-2011-127558', '2011-11-15', '2011-11-18', 'Riya Nair', 'United States', 'Los Angeles', 'California', 'Accessories', 'Budget Desk Organizer', 10.11, 3, 3.24),",,,,,,,,,,,,,,,,,,,,,,
US-2011-127558,11/15/2011,11/18/2011,Emily Gupta,United States,Los Angeles,California,Accessories,Wireless Pen Holder,772.47,3,146.77,,"('US-2011-127558', '2011-11-15', '2011-11-18', 'Emily Gupta', 'United States', 'Los Angeles', 'California', 'Accessories', 'Wireless Pen Holder', 772.47, 3, 146.77),",,,,,,,,,,,,,,,,,,,,,,
US-2011-127558,11/15/2011,11/18/2011,Sneha Shah,United States,Los Angeles,California,Phones,Professional Phone Case,20.46,2,5.32,,"('US-2011-127558', '2011-11-15', '2011-11-18', 'Sneha Shah', 'United States', 'Los Angeles', 'California', 'Phones', 'Professional Phone Case', 20.46, 2, 5.32),",,,,,,,,,,,,,,,,,,,,,,
US-2013-133795,12/19/2013,12/25/2013,Vihaan Johnson,United States,San Diego,California,Bookcases,Executive Corner Bookcase,72.64,2,21.79,,"('US-2013-133795', '2013-12-19', '2013-12-25', 'Vihaan Johnson', 'United States', 'San Diego', 'California', 'Bookcases', 'Executive Corner Bookcase', 72.64, 2, 21.79),",,,,,,,,,,,,,,,,,,,,,,
US-2013-133795,12/19/2013,12/25/2013,Vihaan Smith,United States,San Diego,California,Appliances,Wireless Coffee Maker,772.47,3,146.77,,"('US-2013-133795', '2013-12-19', '2013-12-25', 'Vihaan Smith', 'United States', 'San Diego', 'California', 'Appliances', 'Wireless Coffee Maker', 772.47, 3, 146.77),",,,,,,,,,,,,,,,,,,,,,,
US-2013-133795,12/19/2013,12/25/2013,Sarah Mehta,United States,San Diego,California,Supplies,Classic Marker Set,39.92,4,11.18,,"('US-2013-133795', '2013-12-19', '2013-12-25', 'Sarah Mehta', 'United States', 'San Diego', 'California', 'Supplies', 'Classic Marker Set', 39.92, 4, 11.18),",,,,,,,,,,,,,,,,,,,,,,
US-2014-139304,1/30/2014,2/3/2014,Isha Davis,United States,San Francisco,California,Art,Budget Frame,8.34,3,2.17,,"('US-2014-139304', '2014-01-30', '2014-02-03', 'Isha Davis', 'United States', 'San Francisco', 'California', 'Art', 'Budget Frame', 8.34, 3, 2.17),",,,,,,,,,,,,,,,,,,,,,,
US-2014-139304,1/30/2014,2/3/2014,Arjun Nair,United States,San Francisco,California,Chairs,Premium Folding Chair,8.57,1,2.23,,"('US-2014-139304', '2014-01-30', '2014-02-03', 'Arjun Nair', 'United States', 'San Francisco', 'California', 'Chairs', 'Premium Folding Chair', 8.57, 1, 2.23),",,,,,,,,,,,,,,,,,,,,,,
US-2014-139304,1/30/2014,2/3/2014,Emily Gupta,United States,San Francisco,California,Binders,Deluxe Portfolio Binder,119.62,8,40.37,,"('US-2014-139304', '2014-01-30', '2014-02-03', 'Emily Gupta', 'United States', 'San Francisco', 'California', 'Binders', 'Deluxe Portfolio Binder', 119.62, 8, 40.37),",,,,,,,,,,,,,,,,,,,,,,
US-2011-169803,4/6/2011,4/12/2011,Sai Mehta,United States,Seattle,Washington,Appliances,Premium Air Purifier,653.55,3,111.1,,"('US-2011-169803', '2011-04-06', '2011-04-12', 'Sai Mehta', 'United States', 'Seattle', 'Washington', 'Appliances', 'Premium Air Purifier', 653.55, 3, 111.10),",,,,,,,,,,,,,,,,,,,,,,
US-2011-169803,4/6/2011,4/12/2011,Aarav Nair,United States,Seattle,Washington,Paper,Wireless Printer Paper,33.9,2,2.03,,"('US-2011-169803', '2011-04-06', '2011-04-12', 'Aarav Nair', 'United States', 'Seattle', 'Washington', 'Paper', 'Wireless Printer Paper', 33.90, 2, 2.03),",,,,,,,,,,,,,,,,,,,,,,
US-2013-158694,11/11/2013,11/14/2013,Sneha Singh,United States,Los Angeles,California,Fasteners,Deluxe Rubber Bands,67.71,3,32.5,,"('US-2013-158694', '2013-11-11', '2013-11-14', 'Sneha Singh', 'United States', 'Los Angeles', 'California', 'Fasteners', 'Deluxe Rubber Bands', 67.71, 3, 32.50),",,,,,,,,,,,,,,,,,,,,,,
